,timestamp,open,high,low,close,volume,rsi,srsi_k,srsi_d,macd,signal,hist,SMA50,SMA200,EMA50,EMA200,adx,chaikin_oscillator,pivot_point,support1,support2,resistance1,resistance2,upper_channel,lower_channel,mass_index,ema_mass_index,elliott_wave,williams_percent_r,obv,bollinger_middle,bollinger_std,bollinger_upper,bollinger_lower,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,atr,stoch_k,stoch_d,rolling_upper_avg,rolling_lower_avg,senkou_span_a_ma,senkou_span_b_ma,macd_crossover,macd_crossover_ma,obv_threshold,buy_signal,buy_signal_confidence,sell_signal,sell_signal_confidence
18,2023-10-22 23:53:00,1663.69,1663.69,1661.95,1661.95,726.735,51.855047454702614,,,0.4969462616304554,0.45283263689500153,0.04411362473545388,,,,,,0.04510773962533676,1662.53,1661.37,1660.79,1663.11,1664.27,,,1.2236224896947878,1.0274675971312577,-1,-75.2508361204011,1325.4179999999983,,,,,1662.83,,,,1.02785714285715,94.66666666666849,78.90452261306581,,,,,False,,,1,0.5,0,0.0
19,2023-10-22 23:54:00,1661.96,1661.96,1659.9,1659.9,2189.194,41.12654320987659,,,0.2401126138104246,0.41028863227808615,-0.17017601846766156,,,,,,-0.8821182702956776,1660.5866666666668,1659.2133333333336,1658.5266666666669,1661.2733333333335,1662.6466666666668,1664.2,1659.9,1.2098732069983082,1.063948719104668,-1,-100.0,-863.7760000000017,1662.221,1.039447727857138,1664.2998954557142,1660.1421045442858,1662.0500000000002,,,,1.0935714285714409,77.91909385113458,85.03969795037904,,,,,False,0.1,2356.915399999999,0,0.0,-1,0.5
20,2023-10-22 23:55:00,1659.89,1660.65,1659.85,1660.42,1854.249,38.95999999999984,,,0.07763482576001479,0.3437578709744719,-0.2661230452144571,,,,,,-1.0157908861456235,1660.3066666666666,1659.9633333333331,1659.5066666666664,1660.7633333333333,1661.1066666666668,1664.2,1659.85,0.9315625968486131,1.0374714946534571,-1,-86.89655172413458,990.4729999999984,1662.1985,1.0745098025562352,1664.3475196051124,1660.0494803948875,1662.025,,,,1.064285714285737,45.51909385113373,72.70161812297893,,,,,False,0.1,2406.439049999999,0,0.0,-1,0.5
21,2023-10-22 23:56:00,1660.42,1661.31,1660.2,1661.31,574.504,49.06303236797259,,,0.020449837107889834,0.2790962642011555,-0.2586464270932657,,,,,,-0.6949486938890459,1660.9399999999998,1660.5699999999997,1659.83,1661.6799999999996,1662.0499999999997,1664.2,1659.85,0.9959536629582582,1.0291679283144175,0,-66.43678160919562,1564.9769999999985,1662.2005000000001,1.0727263593783973,1664.345952718757,1660.0550472812433,1662.025,,,,1.0250000000000097,20.79288025889971,48.07702265372267,,,,,False,0.05,2424.5153499999988,0,0.0,-1,0.6
22,2023-10-22 23:57:00,1661.32,1661.42,1660.95,1661.1,607.437,45.51056338028164,,,-0.04133840000827149,0.21500933135927014,-0.25634773136754163,,,,,,-0.5673360976124968,1661.1566666666665,1660.893333333333,1660.6866666666665,1661.363333333333,1661.6266666666666,1664.2,1659.85,0.8833084649296934,0.9999960356374727,1,-71.26436781609286,957.5399999999985,1662.145,1.1005620573621535,1664.3461241147243,1659.9438758852757,1662.025,,,,1.0092857142857221,15.614886731390675,27.30895361380804,,,,,False,0.05,2332.165249999999,0,0.0,-1,0.6
23,2023-10-22 23:58:00,1661.09,1662.31,1660.93,1662.31,992.599,45.84426946631637,,,0.007247321909289894,0.1734569294692741,-0.1662096075599842,,,,,,-0.07855493571628358,1661.8499999999997,1661.3899999999994,1660.4699999999998,1662.7699999999993,1663.2299999999996,1664.2,1659.85,1.0769223243176518,1.0153812933735087,1,-43.448275862069906,1950.1389999999985,1662.1544999999999,1.1011547766346115,1664.3568095532692,1659.9521904467306,1662.025,,,,1.0164285714285566,25.323624595467127,20.577130528585837,1664.3392602895153,1660.0285397104847,,,False,0.05,2328.8183499999986,0,0.0,0,0.0
24,2023-10-22 23:59:00,1662.31,1662.94,1661.99,1662.83,623.441,52.94117647058774,,,0.08671194937278415,0.15610793344997612,-0.06939598407719197,,,,,,0.2939968973973919,1662.5866666666668,1662.2333333333336,1661.6366666666668,1663.1833333333336,1663.5366666666669,1664.2,1659.85,0.9770182761583038,1.0077086899304677,1,-31.49425287356495,2573.5799999999986,1662.22,1.1003874915587404,1664.4207749831176,1660.0192250168825,1662.025,,,,0.9792857142857007,40.61488673138883,27.18446601941555,1664.363436194996,1660.0039638050039,,,False,0.05,2407.841899999999,1,0.5,0,0.0
25,2023-10-23 00:00:00,1662.82,1663.92,1662.1,1662.1,2642.023,49.08616187989538,,,0.0897487720362733,0.14283610116723555,-0.05308732913096226,,,,,,0.18740474754417846,1662.7066666666667,1661.4933333333333,1660.8866666666665,1663.3133333333335,1664.5266666666669,1664.2,1659.85,1.147106864210664,1.035588324786507,0,-48.275862068967136,-68.44300000000158,1662.2150000000001,1.100710296987688,1664.4164205939755,1660.0135794060247,1662.025,1662.025,,,1.075714285714298,52.91262135922073,39.61704422869223,1664.3772163927686,1659.9967836072312,,,False,0.05,2266.6226999999985,0,0.0,0,0.0
26,2023-10-23 00:01:00,1662.09,1663.15,1661.71,1661.99,1688.394,52.17391304347844,,,0.08233034224804214,0.1307349493833969,-0.048404607135354744,,,,,,0.0917620728273505,1662.2833333333335,1661.416666666667,1660.8433333333335,1662.856666666667,1663.7233333333336,1664.2,1659.85,1.039414487891987,1.036353557407603,-1,-50.804597701148666,-1756.8370000000016,1662.1555,1.0777240883112216,1664.3109481766226,1660.0000518233776,1661.885,1662.025,,,1.121428571428591,61.00323624595234,51.5102481121873,1664.370215484342,1659.9857845156585,,,False,0.05,1952.9028499999986,0,0.0,0,0.0
27,2023-10-23 00:02:00,1661.98,1663.95,1661.96,1663.95,2010.337,58.507223113965296,,,0.23193322099268698,0.1509746037052549,0.08095861728743209,,,,,17.135636590866145,0.6679298810954606,1663.2866666666666,1662.6233333333332,1661.2966666666666,1664.6133333333332,1665.2766666666666,1664.2,1659.85,1.1183114390995617,1.0527451337459948,0,-5.7471264367814285,253.4999999999984,1662.2765,1.1379680644857877,1664.5524361289715,1660.0005638710284,1661.9,1662.025,,,1.2257142857143077,58.41423948219873,57.4433656957906,1664.4114778871913,1659.997122112809,,,True,0.1,1787.4925499999986,1,0.5,0,0.0
28,2023-10-23 00:03:00,1663.94,1664.48,1662.46,1664.22,3245.296,56.11205432937218,71.18708318981636,,0.36803880153615864,0.19438744327143564,0.173651358264723,,,,,16.223209686060482,0.9288230861961893,1663.72,1662.96,1661.7,1664.98,1665.74,1664.48,1659.85,1.0889267628977906,1.059981459576354,1,-5.615550755939196,3498.7959999999985,1662.3815,1.2169127244579006,1664.8153254489157,1659.9476745510842,1662.165,1662.165,,,1.3014285714285896,65.95873786407655,61.79207119740921,1664.5031810663208,1659.9962189336795,,,False,0.1,1751.5468999999987,1,0.5,0,0.0
29,2023-10-23 00:04:00,1664.21,1664.94,1663.97,1664.6,2421.498,52.655677655677415,75.69602093106172,,0.5007934438247048,0.2556686433820895,0.2451248004426153,,,,,14.009249467739613,1.072022753174224,1664.5033333333333,1664.0666666666666,1663.5333333333333,1665.0366666666666,1665.4733333333334,1664.94,1659.85,0.9274117453428253,1.0334675167296483,1,-6.6797642436175995,5920.293999999998,1662.4485,1.3017570110391994,1665.0520140220783,1659.8449859779216,1662.5700000000002,1662.395,,,1.2621428571428785,78.79768298560965,67.72355344396165,1664.6294288741126,1659.9613711258874,,,False,0.1,1792.6920499999985,1,0.5,0,0.0
30,2023-10-23 00:05:00,1664.59,1665.87,1664.59,1665.09,3700.462,55.0264550264546,75.21509920389923,74.03273444159244,0.6381847624973034,0.3321718672051323,0.30601289529217107,,,,,12.578240062936016,1.189056912103979,1665.1833333333334,1664.496666666667,1663.9033333333334,1665.7766666666669,1666.4633333333334,1665.87,1659.85,0.9812905257787689,1.0230321185394724,1,-12.956810631228821,9620.755999999998,1662.5934999999997,1.4269410602663501,1665.4473821205324,1659.739617879467,1663.4,1662.86,,,1.325000000000013,92.07455349212273,78.94365811393631,1664.8356211794242,1659.9065788205758,,,False,0.1,2179.5939499999986,1,0.5,0,0.0
31,2023-10-23 00:06:00,1665.08,1665.67,1665.0,1665.61,1109.811,58.275862068965075,83.69133297512379,78.20081770336158,0.7800362541922823,0.42174474460256234,0.35829150958971995,,,,,11.478277144567013,1.2942929851112694,1665.4266666666665,1665.183333333333,1664.7566666666664,1665.853333333333,1666.0966666666666,1665.87,1659.85,0.8967035318230826,0.9977664011961945,1,-4.318936877076274,10730.566999999997,1662.7585,1.575494158067808,1665.9094883161356,1659.6075116838642,1663.4,1662.86,,,1.3357142857143052,91.12227678459197,87.33150442077478,1665.1553292073265,1659.8280707926729,,,False,0.1,2598.5911999999985,1,0.5,0,0.0
32,2023-10-23 00:07:00,1665.6,1666.72,1663.39,1663.59,4693.954,56.902356902356566,90.93307642195491,83.27983620032597,0.7211445596035446,0.4816247076027589,0.23951985200078574,,,,,11.950434653394007,0.5769538345132332,1664.5666666666666,1662.4133333333332,1661.2366666666667,1665.743333333333,1667.8966666666665,1666.72,1659.85,1.3359976508026556,1.0654126511174868,0,-45.560407569142,6036.612999999998,1662.8619999999999,1.5577433070075954,1665.977486614015,1659.7465133859846,1664.2150000000001,1663.2849999999999,,,1.4492857142857278,93.81731224558415,92.33804750743296,1665.4403393043353,1659.7772606956646,,,False,0.1,2821.8364499999984,1,0.5,0,0.0
33,2023-10-23 00:08:00,1663.58,1663.62,1661.28,1663.52,4405.952,68.2828282828284,96.86873297227734,90.49771412311867,0.66120212584201,0.5175401912506091,0.14366193459140086,,,,,12.661507688305289,0.20877383340393862,1662.8066666666666,1661.9933333333333,1660.4666666666667,1664.3333333333333,1665.1466666666665,1666.72,1659.85,1.0819219013110049,1.0687145011561905,-1,-46.57933042212504,1630.6609999999973,1662.9465,1.5445976311344052,1666.0356952622687,1659.8573047377313,1664.0,1663.2849999999999,,,1.469285714285726,83.99072265020827,89.6434372267948,1665.684413267006,1659.7591867329938,,,False,0.1,2798.9543999999983,0,0.0,0,0.0
34,2023-10-23 00:09:00,1663.52,1664.16,1662.18,1663.93,1915.819,67.92645556690545,96.74161919568797,94.8478095299734,0.6394101663327092,0.5419141862670291,0.09749598006568005,,,,,12.73546154358041,0.16962984809538284,1663.4233333333334,1662.6866666666667,1661.4433333333334,1664.6666666666667,1665.4033333333334,1666.72,1659.85,1.0204866181378371,1.0590689245525198,0,-42.79141104294435,3546.4799999999973,1663.0040000000001,1.5594074448162079,1666.1228148896325,1659.8851851103677,1664.0,1663.2849999999999,,,1.5535714285714286,71.57917821952812,83.12907103844019,1665.8985734405167,1659.7672265594829,,,False,0.05,2854.9207499999984,0,0.0,0,0.0
35,2023-10-23 00:10:00,1663.92,1667.93,1663.9,1667.06,5631.601,73.89858686616842,99.47835269870602,97.6962349555571,0.8647365779270331,0.60647866459903,0.2582579133280031,,,,,15.15401870895852,1.1341045951876367,1666.2966666666664,1664.6633333333327,1662.2666666666664,1668.6933333333327,1670.3266666666664,1667.93,1659.85,1.2397590421556803,1.0952069480731519,1,-12.428571428573118,9178.080999999996,1663.1559999999997,1.794143689604717,1666.7442873792093,1659.5677126207902,1664.605,1663.8899999999999,,,1.7621428571428623,54.07358537836557,69.88116208270065,1666.1579544922522,1659.7328455077477,,,False,0.05,3113.2527499999983,0,0.0,-1,0.5
36,2023-10-23 00:11:00,1667.07,1668.75,1666.8,1667.61,5851.162,76.31366208569187,99.47835269870602,98.56610819770002,1.0752944607665995,0.7002418238325439,0.37505263693405566,,,,,17.87763984615342,1.6005620285266104,1667.72,1666.69,1665.77,1668.64,1669.67,1668.75,1659.85,0.9716354759801961,1.0704926536545607,1,-14.578005115090912,15029.242999999997,1663.339,2.048079716787676,1667.4351594335753,1659.2428405664245,1665.0149999999999,1664.3,,,1.8678571428571493,63.78509373118438,63.145952443026026,1666.46308871574,1659.6599112842596,,,False,0.05,3708.5107499999976,1,0.5,0,0.0
37,2023-10-23 00:12:00,1667.61,1667.61,1664.48,1664.7,2692.966,58.493248045487526,78.1833147791627,92.38000672552492,0.9958706429256381,0.7593675876511627,0.23650305527447535,,,,,18.61489353789483,0.7199707941174438,1665.5966666666666,1663.5833333333333,1662.4666666666667,1666.7133333333331,1668.7266666666665,1668.75,1659.85,1.0835394037238875,1.073102003668426,0,-54.216867469878714,12336.276999999996,1663.3895,2.0695295041198256,1667.5285590082397,1659.2504409917603,1665.0149999999999,1664.3,,,1.9928571428571493,79.23224820272851,65.6969757707595,1666.773303194585,1659.5606968054149,,,False,0.05,4222.716949999998,1,0.5,0,0.0
38,2023-10-23 00:13:00,1664.7,1665.2,1663.93,1663.93,2118.831,53.84078212290564,50.67083683966882,76.11083477251252,0.86087055039593,0.7796681802001163,0.08120237019581367,,,,,19.402665611862684,0.049277035121122026,1664.3533333333335,1663.506666666667,1663.0833333333335,1664.7766666666669,1665.6233333333334,1668.75,1659.85,0.9061764243503774,1.0397168878048164,-1,-64.52476572958392,10217.445999999996,1663.4885,2.044248092370272,1667.5769961847404,1659.4000038152594,1665.0149999999999,1664.3,,,2.015714285714288,79.47805456702326,74.16513216697872,1667.0815633790794,1659.4692366209206,,,False,0.05,4667.318349999998,1,0.5,0,0.0
39,2023-10-23 00:14:00,1663.93,1665.58,1663.93,1665.58,1129.327,61.41732283464623,30.101250932491048,52.985134183774186,0.876914688152965,0.7991174817906861,0.07779720636227894,,,,,19.18311661697925,0.2954225850662624,1665.03,1664.48,1663.38,1666.1299999999999,1666.6799999999998,1668.75,1659.85,0.9522283569346132,1.0222191816307757,0,-42.43641231593121,11346.772999999996,1663.7725000000003,1.9095876518249162,1667.5916753036502,1659.9533246963504,1665.0149999999999,1664.3,,,2.003571428571409,60.91340450771162,73.20790242582113,1667.3753354618827,1659.4828645381172,,,False,0.05,5277.845799999997,0,0.0,-1,0.5
40,2023-10-23 00:15:00,1665.59,1665.8,1663.39,1663.43,2601.165,54.166666666667,20.713537367031932,33.828541713063935,0.7079815802628673,0.7808903014851224,-0.07290872122225511,,,,,18.912267436789787,-0.31482901587128254,1664.2066666666667,1662.6133333333335,1661.7966666666669,1665.0233333333333,1666.6166666666666,1668.75,1660.2,1.0335003564172067,1.024475416588062,0,-71.21820615796408,8745.607999999997,1663.923,1.742789959262956,1667.408579918526,1660.437420081474,1665.0149999999999,1664.3,,,2.072857142857109,44.72520674056607,61.70555527176699,1667.5081939697461,1659.6568060302536,,,False,0.05,5665.602549999998,0,0.0,-1,0.6
41,2023-10-23 00:16:00,1663.43,1664.8,1662.9,1663.9,2290.253,49.84167194426866,14.892681973192484,21.902490090905157,0.6050512925398834,0.7457224996960747,-0.1406712071561913,,,,,17.695165413883192,-0.3863111239027148,1663.8666666666668,1662.9333333333336,1661.966666666667,1664.8333333333335,1665.7666666666667,1668.75,1660.93,0.9781203235966416,1.015204397989778,-1,-64.92637215528636,11035.860999999997,1664.0524999999998,1.6310535019791725,1667.3146070039581,1660.7903929960414,1665.0149999999999,1664.3,,,2.0664285714285273,28.651659884100535,44.76342371079274,1667.4840834838228,1659.9663165161771,,,False,0.05,6139.146749999997,0,0.0,-1,0.6
42,2023-10-23 00:17:00,1663.89,1664.03,1662.0,1662.27,2431.302,44.3148688046644,2.1289345470369243,12.578384629087113,0.3874842432692276,0.6740748484107053,-0.2865906051414777,,,,,17.28504072608652,-0.8990709750153201,1662.7666666666664,1661.5033333333329,1660.7366666666665,1663.5333333333328,1664.7966666666664,1668.75,1660.93,0.994564512198697,1.011076420831562,-1,-86.74698795180716,8604.558999999997,1664.111,1.5379066428454202,1667.186813285691,1661.0351867143092,1665.375,1664.3,,,2.0671428571428123,27.31991708928474,33.56559457131711,1667.415734339313,1660.323265660687,,,False,0.05,6521.497699999998,0,0.0,-1,0.6
43,2023-10-23 00:18:00,1662.27,1663.42,1661.7,1662.96,1543.264,45.30355097365432,1.0299160974674642,6.01717753923229,0.26765268907411155,0.5927904165433866,-0.32513772746927505,,,,,17.843762324172708,-0.8075571891054096,1662.6933333333334,1661.9666666666667,1660.9733333333334,1663.6866666666667,1664.4133333333334,1668.75,1661.28,0.9657536420381222,1.002011865072874,-1,-77.5100401606418,10147.822999999997,1664.1434999999997,1.5043455475118255,1667.1521910950232,1661.1348089049761,1665.225,1664.3,,,2.1207142857142407,10.174781523096957,22.04878616549408,1667.3307733213696,1660.6702266786301,,,False,0.05,6931.381899999998,0,0.0,-1,0.6
44,2023-10-23 00:19:00,1662.95,1663.98,1662.56,1663.98,598.927,46.91495275152883,3.7384390137634527,2.299096552755947,0.25208491653847886,0.5246493165424051,-0.27256440000392623,,,,,18.014012300559237,-0.3721599867690202,1663.506666666667,1663.0333333333338,1662.0866666666668,1664.4533333333338,1664.926666666667,1668.75,1661.28,0.9416956842007826,0.9899486288984558,0,-63.85542168674651,10746.749999999996,1664.2009999999998,1.4731523664373014,1667.1473047328743,1661.2546952671253,1665.225,1664.3,,,2.130714285714248,14.481897627966276,17.32553208011599,1667.2418992072144,1660.9305007927856,,,False,0.05,7340.040399999996,0,0.0,-1,0.6
45,2023-10-23 00:20:00,1663.99,1664.67,1662.86,1663.13,1156.822,43.231441048035315,3.738439013763452,2.8355980416647895,0.16920891336621935,0.453561235907168,-0.28435232254094867,,,,,17.720164760374008,-0.4306647688342764,1663.5533333333333,1662.4366666666665,1661.743333333333,1664.2466666666667,1665.3633333333335,1668.75,1661.28,0.9917945548011529,0.9903178140789953,1,-75.23427041499157,9589.927999999996,1664.2525,1.4125969924790873,1667.0776939849582,1661.427306015042,1664.655,1664.3,,,2.2121428571428265,14.981273408240488,13.21265085310124,1667.175722020501,1661.1284779794987,,,False,0.05,7822.9589499999975,0,0.0,-1,0.5
46,2023-10-23 00:21:00,1663.12,1663.13,1661.49,1661.49,1450.775,44.14715719063557,3.631189849246589,3.702689292257831,-0.02847694568163206,0.35715359958940807,-0.3856305452710401,,,,,17.229664012864333,-0.9372653825121233,1662.0366666666666,1660.9433333333332,1660.3966666666665,1662.5833333333333,1663.6766666666667,1668.75,1661.28,0.9752184469520713,0.9872979406536105,0,-97.18875502007984,8139.152999999997,1664.2275000000002,1.4584269644138201,1667.1443539288277,1661.3106460711726,1663.645,1664.475,,,2.0914285714285534,23.913735281879536,17.792302106028767,1667.1416714054747,1661.232528594525,,,False,0.05,8317.758449999998,0,0.0,-1,0.6
47,2023-10-23 00:22:00,1661.49,1661.5,1659.83,1659.83,1908.119,40.5529953917048,0.9226669329506014,2.7640985986535473,-0.31545615780555636,0.2226316481104152,-0.5380878059159715,,,,,16.599038959990224,-1.5874869624246912,1660.3866666666665,1659.273333333333,1658.7166666666665,1660.9433333333332,1662.0566666666666,1668.75,1659.83,0.9829576368276622,0.9864298798884209,-1,-100.0,6231.033999999997,1664.0215,1.7595671567035764,1667.5406343134073,1660.5023656865928,1662.815,1664.29,,,2.0435714285714215,26.71887281882722,21.871293836315747,1667.212435611018,1661.1259643889819,,,False,0.0,8616.635149999998,0,0.0,-1,0.6
48,2023-10-23 00:23:00,1659.83,1660.85,1658.33,1658.81,4601.808,37.28897715988032,0.9226669329506014,1.825507905049264,-0.6180700002635149,0.05449131843562918,-0.672561318699144,,,,,16.51117000865741,-2.0337151576231918,1659.33,1657.81,1656.81,1660.33,1661.85,1668.75,1658.33,1.080866414751908,1.0053171868611184,-1,-95.3934740882916,1629.225999999997,1663.7509999999997,2.1086585908186968,1667.968317181637,1659.5336828183624,1662.065,1663.54,,,2.0821428571428475,19.908351879092354,23.513653326599705,1667.3756608283409,1660.8057391716588,,,False,0.0,8523.156649999997,0,0.0,-1,0.7
49,2023-10-23 00:24:00,1658.81,1658.82,1656.88,1657.9,5119.983,24.44196428571415,0.0,0.6151112886337343,-0.9207096774000547,-0.14054888073150762,-0.7801607966685471,1662.7514,,,,18.19445582852859,-2.3209253140566943,1657.8666666666668,1656.9133333333336,1655.926666666667,1658.8533333333335,1659.8066666666666,1668.75,1656.88,1.0000455879073509,1.0042628670703648,-1,-91.40690817186191,-3490.7570000000032,1663.416,2.4682326939695094,1668.352465387939,1658.479534612061,1660.8400000000001,1662.815,,,1.9328571428571226,14.099817228247238,20.24234730872227,1667.616692959354,1660.250707040646,,,False,0.0,8052.604099999997,0,0.0,-1,0.9
